"","gene","log2FoldChange"
"13959","AT4G04180",-0.363261523447618
"13960","AT4G04190",-1.07692666500809
"13961","AT4G04200",-0.252985340864018
"13962","AT4G04210",0.0827273175997719
"13963","AT4G04220",-0.154911153337125
"13964","AT4G04320",0.415078789737626
"13965","AT4G04330",0.593183984475858
"13966","AT4G04340",0.553164145766341
"13967","AT4G04350",-0.606894670877628
"13968","AT4G04360",-0.258582284495109
"13969","AT4G04370",-0.455817009209007
"13970","AT4G04450",0.796870021902793
"13971","AT4G04460",2.02560921461714
"13972","AT4G04470",0.234482109244475
"13973","AT4G04490",0.411245442679207
"13974","AT4G04540",-1.55088174437256
"13975","AT4G04570",-0.9415874447417
"13976","AT4G04605",0.00189591548361747
"13977","AT4G04610",-0.148794485506752
"13978","AT4G04614",-0.0803513299870129
"13979","AT4G04620",-0.0404790360742841
"13980","AT4G04630",0.630882772533742
"13981","AT4G04640",0.137477115816343
"13982","AT4G04670",-0.483401195356208
"13983","AT4G04680",-0.786946479029455
"13984","AT4G04695",-0.280311815733748
"13985","AT4G04700",-1.41710800567962
"13986","AT4G04710",0.670733891285365
"13987","AT4G04720",0.0881453292044985
"13988","AT4G04740",0.275224880655191
"13989","AT4G04745",-0.664836018239656
"13990","AT4G04750",0.833283546695977
"13991","AT4G04760",0.391580681493074
"13992","AT4G04770",0.257899152556339
"13993","AT4G04780",0.113115297090863
"13994","AT4G04790",-0.361602730422286
"13995","AT4G04800",0.380279831998893
"13996","AT4G04810",0.034867035120042
"13997","AT4G04830",0.33859563384877
"13998","AT4G04840",-0.77473677111638
"13999","AT4G04850",0.167079157769281
"14000","AT4G04860",0.29447364261198
"14001","AT4G04870",-0.0383419178395142
"14002","AT4G04880",-0.146088856022389
"14003","AT4G04885",-0.433842651794526
"14004","AT4G04890",-0.37802666614823
"14005","AT4G04900",-0.491961264030271
"14006","AT4G04910",0.149119667528464
"14007","AT4G04920",-0.395431398287311
"14008","AT4G04925",0.0331638774501918
"14009","AT4G04940",-1.13716451116021
"14010","AT4G04950",-0.21413334334134
"14011","AT4G04955",-0.948707596909746
"14012","AT4G04960",0.357076185722836
"14013","AT4G04970",-0.0900800055841182
"14014","AT4G04972",-2.15758215327024
"14015","AT4G04990",1.70787476648158
"14016","AT4G05000",0.0370163139139525
"14017","AT4G05010",0.243907841082127
"14018","AT4G05018",-0.373806125130839
"14019","AT4G05020",0.743548556483383
"14020","AT4G05040",-0.324966542941296
"14021","AT4G05050",0.810402623407217
"14022","AT4G05060",-0.0103978628038646
"14023","AT4G05070",0.606398779602226
"14024","AT4G05090",0.0614033149959581
"14025","AT4G05095",-2.05740265444243
"14026","AT4G05100",4.74166329106492
"14027","AT4G05110",1.22156776033708
"14028","AT4G05120",-0.791465430933525
"14029","AT4G05130",-1.30804665637888
"14030","AT4G05150",0.821563910240457
"14031","AT4G05160",0.414780646380347
"14032","AT4G05170",-0.51714572406284
"14033","AT4G05180",0.314750546693799
"14034","AT4G05190",-0.331103164138519
"14035","AT4G05200",-1.05959579663454
"14036","AT4G05210",-0.764229981682523
"14037","AT4G05320",0.364807729366608
"14038","AT4G05330",-0.267948769484304
"14039","AT4G05380",-2.13686160970326
"14040","AT4G05390",-0.709406315160166
"14041","AT4G05400",-0.625836352669393
"14042","AT4G05410",-0.920084184277528
"14043","AT4G05420",-0.164386978624816
"14044","AT4G05430",-0.844309853101401
"14045","AT4G05440",-0.716217651315585
"14046","AT4G05450",-0.396493701451176
"14047","AT4G05460",-0.118211964497704
"14048","AT4G05497",-0.311781727143425
"14049","AT4G05520",-0.337368235188852
"14050","AT4G05530",0.837009229746954
"14051","AT4G05590",0.776347510036453
"14052","AT4G05631",-0.815361412563841
"14053","AT4G06534",1.68228586830215
"14054","AT4G06536",0.988518095963667
"14055","AT4G06598",-0.208410131345978
"14056","AT4G06599",-0.222802344022527
"14057","AT4G06634",-0.17091793280812
"14058","AT4G06676",0.289779947814942
"14059","AT4G06744",1.22446871367946
"14060","AT4G06746",-0.499665117704495
"14061","AT4G07390",0.0160432451127534
"14062","AT4G07400",-0.482621402866707
"14063","AT4G07410",-0.638812677142306
"14064","AT4G07455",0.0204006956075644
"14065","AT4G07820",-2.3500943426452
"14066","AT4G07825",-0.289528051749753
"14067","AT4G07940",0.955812584521731
"14068","AT4G07950",-0.694376046828032
"14069","AT4G07960",-0.360393625458696
"14070","AT4G07990",0.165118471432055
"14071","AT4G07995",1.27807706203319
"14072","AT4G08040",-1.20610017275669
"14073","AT4G08150",0.57188489155801
"14074","AT4G08160",0.298067419748203
"14075","AT4G08170",0.229236005289578
"14076","AT4G08180",0.00922195752029438
"14077","AT4G08210",-0.925198492829056
"14078","AT4G08230",0.272470860679199
"14079","AT4G08240",0.0282203040760476
"14080","AT4G08250",0.269746188292978
"14081","AT4G08280",-0.444677049787479
"14082","AT4G08290",2.0171541880886
"14083","AT4G08300",1.84801362274066
"14084","AT4G08310",-0.074901740358471
"14085","AT4G08320",0.0866401624916227
"14086","AT4G08330",-0.140891298559118
"14087","AT4G08350",-0.202349250466137
"14088","AT4G08390",-0.191547209746197
"14089","AT4G08400",-1.19818969630633
"14090","AT4G08410",-1.3290969228803
"14091","AT4G08450",-0.585861204106589
"14092","AT4G08455",-0.0574432218235531
"14093","AT4G08460",-0.323557164979579
"14094","AT4G08470",-0.176603712211395
"14095","AT4G08480",-0.0597725959220825
"14096","AT4G08500",-0.239550134722724
"14097","AT4G08510",-0.411916016197213
"14098","AT4G08520",-0.217037654271916
"14099","AT4G08535",-2.74286968016516
"14100","AT4G08540",0.0412063220147978
"14101","AT4G08555",-0.886939435227195
"14102","AT4G08570",3.26670484030622
"14103","AT4G08580",0.053973249005161
"14104","AT4G08590",0.752707468041216
"14105","AT4G08620",-1.06552407626635
"14106","AT4G08685",0.420691229691574
"14107","AT4G08690",-0.0581180865686681
"14108","AT4G08700",-0.1809565664698
"14109","AT4G08770",-3.47509540601206
"14110","AT4G08780",-2.75480833888751
"14111","AT4G08790",-0.427691534939573
"14112","AT4G08810",-0.0931789416101791
"14113","AT4G08850",-0.840086603593669
"14114","AT4G08870",2.00329782661697
"14115","AT4G08868",-0.593154075786865
"14116","AT4G08874",2.21139334961361
"14117","AT4G08900",0.322736992738522
"14118","AT4G08910",0.386860872331081
"14119","AT4G08920",0.0986688719185801
"14120","AT4G08930",0.224122096438253
"14121","AT4G08940",0.0133585569367911
"14122","AT4G08950",-0.395666456966529
"14123","AT4G08960",-0.130097410484372
"14124","AT4G08980",0.418390109321013
"14125","AT4G08990",0.139408312676982
"14126","AT4G09000",-0.0862682508979865
"14127","AT4G09010",0.499969856915647
"14128","AT4G09012",-0.954014737473935
"14129","AT4G09020",1.16497097207204
"14130","AT4G09030",0.941936970306892
"14131","AT4G09040",-0.691968410257354
"14132","AT4G09060",0.145812685765421
"14133","AT4G09080",-0.436087254611658
"14134","AT4G09100",-0.822014048117209
"14135","AT4G09130",1.61153285270159
"14136","AT4G09140",-0.190327767476707
"14137","AT4G09150",0.178623436714652
"14138","AT4G09160",-1.370474726794
"14139","AT4G09170",-0.983467551282737
"14140","AT4G09180",0.416605242974955
"14141","AT4G09200",0.191893671143038
"14142","AT4G09250",4.61999177461166
"14143","AT4G09300",1.21084468444318
"14144","AT4G09310",-0.080882281640473
"14145","AT4G09320",-0.78125848767432
"14146","AT4G09340",0.221897385723224
"14147","AT4G09350",0.437513260698413
"14148","AT4G09420",-0.30843778997567
"14149","AT4G09435",0.424518033837716
"14150","AT4G09460",-0.537654767128584
"14151","AT4G09490",0.475026899746153
"14152","AT4G09500",2.44661793247148
"14153","AT4G09510",-0.00691232209502338
"14154","AT4G09520",0.246849176773402
"14155","AT4G09550",-0.659441526443316
"14156","AT4G09560",0.328999500062346
"14157","AT4G09570",-0.38782357806906
"14158","AT4G09580",0.0806982033776082
"14159","AT4G09600",5.99416362122322
"14160","AT4G09620",-0.147625592991294
"14161","AT4G09630",-0.0631435329302994
"14162","AT4G09640",-0.0515736832109759
"14163","AT4G09650",0.171607440889384
"14164","AT4G09670",0.173700554838922
"14165","AT4G09680",-0.123344658292184
"14166","AT4G09720",-0.274080035719641
"14167","AT4G09730",-0.660231395454806
"14168","AT4G09750",0.908715362928897
"14169","AT4G09760",1.08015950447759
"14170","AT4G09770",-0.0338937035208859
"14171","AT4G09800",-0.481153785715056
"14172","AT4G09810",-0.127672827693973
"14173","AT4G09820",1.36604111751767
"14174","AT4G09830",0.0776982690090432
"14175","AT4G09840",0.0926840440739057
"14176","AT4G09870",-0.645732195504358
"14177","AT4G09890",0.485943063016461
"14178","AT4G09900",0.453515946480598
"14179","AT4G09920",-0.129495079162074
"14180","AT4G09940",-0.965309854310884
"14181","AT4G09950",0.161395704581873
"14182","AT4G09970",0.0578559161700815
"14183","AT4G09980",-0.371306215538529
"14184","AT4G09990",-0.174870273683631
"14185","AT4G10000",0.240003410381761
"14186","AT4G10010",-0.415208537219233
"14187","AT4G10020",2.22087744320553
"14188","AT4G10030",0.179500899341342
"14189","AT4G10040",0.493266709897027
"14190","AT4G10050",0.296542233993034
"14191","AT4G10060",0.166918902722411
"14192","AT4G10070",-0.174943529361471
"14193","AT4G10080",0.23406749869464
"14194","AT4G10090",-0.563432300728291
"14195","AT4G10100",0.131979276694432
"14196","AT4G10110",-0.154615118250959
"14197","AT4G10120",-0.0600940859745849
"14198","AT4G10130",-0.265223999992388
"14199","AT4G10140",0.270763175195541
"14200","AT4G10150",-0.350629817743052
"14201","AT4G10160",-0.912484540093424
"14202","AT4G10170",-0.472969705932362
"14203","AT4G10180",0.0850278369667889
"14204","AT4G10200",0.0455703561099309
"14205","AT4G10250",2.08013691639989
"14206","AT4G10260",2.25236742483762
"14207","AT4G10265",1.1926644441844
"14208","AT4G10270",0.728167385685262
"14209","AT4G10280",0.0109633204570191
"14210","AT4G10300",-0.0855750520344904
"14211","AT4G10310",-1.04774122007864
"14212","AT4G10320",-0.540807290292581
"14213","AT4G10330",0.1906112637675
"14214","AT4G10340",0.228088820197949
"14215","AT4G10350",-1.18465072744881
"14216","AT4G10360",0.0149565770754564
"14217","AT4G10370",-1.18303425388411
"14218","AT4G10380",-1.13242929524177
"14219","AT4G10390",-0.851061958041674
"14220","AT4G10400",-0.39443319094327
"14221","AT4G10420",-0.223726449382495
"14222","AT4G10430",0.449487342216767
"14223","AT4G10450",-1.1712216405991
"14224","AT4G10465",0.0219434524915779
"14225","AT4G10470",-0.111605432848152
"14226","AT4G10480",-0.95138024015018
"14227","AT4G10500",5.18213073206997
"14228","AT4G10510",1.64634560199342
"14229","AT4G10550",-0.125572461882765
"14230","AT4G10560",-0.298779867276924
"14231","AT4G10570",-0.112595412849461
"14232","AT4G10590",0.380500727546234
"14233","AT4G10600",-0.28731156190776
"14234","AT4G10610",0.225880741073937
"14235","AT4G10620",-0.723152242624033
"14236","AT4G10630",-0.201122384999337
"14237","AT4G10640",0.338553993804695
"14238","AT4G10650",-0.664069257830403
"14239","AT4G10695",0.554070263292938
"14240","AT4G10710",-0.0536689126918857
"14241","AT4G10720",-0.769125356387208
"14242","AT4G10730",0.285168019139341
"14243","AT4G10750",-0.00613115663623471
"14244","AT4G10760",-0.252865343992444
"14245","AT4G10770",-0.0501833328562336
"14246","AT4G10780",1.22132181749772
"14247","AT4G10790",-0.0390280105927343
"14248","AT4G10800",-0.183504191426714
"14249","AT4G10810",0.0116119263625354
"14250","AT4G10840",-0.115309004374794
"14251","AT4G10843",0.838539324846894
"14252","AT4G10890",-0.140144184797228
"14253","AT4G10910",0.719728768074854
"14254","AT4G10920",-0.153143546653387
"14255","AT4G10925",-0.34986695659803
"14256","AT4G10930",0.229091989954412
"14257","AT4G10950",0.127374723607064
"14258","AT4G10955",0.0948029128456392
"14259","AT4G10960",2.89861853953132
"14260","AT4G10970",0.194555693087116
"14261","AT4G11000",-0.15138534171613
"14262","AT4G11010",0.112295195673161
"14263","AT4G11040",0.521166828137874
"14264","AT4G11050",-0.0514959049669439
"14265","AT4G11060",-0.446604302953218
"14266","AT4G11080",0.0138647764907201
"14267","AT4G11090",0.216326356024647
"14268","AT4G11100",-0.217781816537583
"14269","AT4G11110",0.136335667256416
"14270","AT4G11120",-0.319963645922958
"14271","AT4G11130",-0.130939757284977
"14272","AT4G11140",-1.17567913060892
"14273","AT4G11150",0.347385673792578
"14274","AT4G11160",-0.39154092403433
"14275","AT4G11170",-3.77036141369701
"14276","AT4G11175",-0.357347225631456
"14277","AT4G11190",-0.951761450198753
"14278","AT4G11210",-1.04948086870438
"14279","AT4G11211",1.51326433470291
"14280","AT4G11220",0.653330137102643
"14281","AT4G11230",-2.28662807571533
"14282","AT4G11240",-0.520826436301036
"14283","AT4G11250",-1.01802981723462
"14284","AT4G11260",-0.25509856863866
"14285","AT4G11270",0.177130962012583
"14286","AT4G11280",-0.376947530595788
"14287","AT4G11290",-2.70578716205173
"14288","AT4G11300",-0.202805380969784
"14289","AT4G11310",1.65051717407042
"14290","AT4G11320",-0.299595941546518
"14291","AT4G11330",0.503262945772131
"14292","AT4G11350",2.35539636637454
"14293","AT4G11360",0.393542394412809
"14294","AT4G11370",0.624433246949963
"14295","AT4G11380",0.181469697865261
"14296","AT4G11400",-0.0438466355515192
"14297","AT4G11410",0.0463436029223015
"14298","AT4G11420",-0.4927610008105
"14299","AT4G11440",-0.252798887066663
"14300","AT4G11450",-0.541040731017963
"14301","AT4G11460",-4.44276473478332
"14302","AT4G11470",-1.58176407158916
"14303","AT4G11521",-0.746581685763753
"14304","AT4G11530",-0.959068975541796
"14305","AT4G11547",-1.31792635741194
"14306","AT4G11550",-1.0379958687607
"14307","AT4G11560",0.112293592975621
"14308","AT4G11570",0.757264437728277
"14309","AT4G11590",0.690698118360316
"14310","AT4G11600",0.748932237491061
"14311","AT4G11610",-0.82028097266412
"14312","AT4G11630",-0.375767004593103
"14313","AT4G11640",-0.136948877308434
"14314","AT4G11650",0.958462214351692
"14315","AT4G11655",-0.95367325281405
"14316","AT4G11660",0.522530729481912
"14317","AT4G11670",-0.281151743189508
"14318","AT4G11680",0.16413431699835
"14319","AT4G11690",-0.74889564516005
"14320","AT4G11700",-2.24103307332743
"14321","AT4G11720",-0.590700277362621
"14322","AT4G11740",0.200652529895463
"14323","AT4G11780",-0.75637683595022
"14324","AT4G11790",-0.30380583166638
"14325","AT4G11800",0.313759771603466
"14326","AT4G11810",-0.229292116113295
"14327","AT4G11820",-0.232244641605177
"14328","AT4G11830",0.184121862223211
"14329","AT4G11840",0.165938241957656
"14330","AT4G11845",0.164039482734936
"14331","AT4G11850",-0.957010812199482
"14332","AT4G11860",0.403729271056814
"14333","AT4G11880",0.599506098901347
"14334","AT4G11890",0.95609402518574
"14335","AT4G11900",0.3808212518951
"14336","AT4G11910",2.06218544966704
"14337","AT4G11920",0.0571704085897034
"14338","AT4G11950",-0.96304188785445
"14339","AT4G11960",1.16740086530774
"14340","AT4G11970",-0.0970092452775125
"14341","AT4G11980",-0.00126160261234179
"14342","AT4G11990",0.0822914675747769
"14343","AT4G12000",1.5473814981552
"14344","AT4G12005",1.08217061872019
"14345","AT4G12010",-0.0421913012461941
"14346","AT4G12020",0.313910418533662
"14347","AT4G12030",-0.491110496385089
"14348","AT4G12040",0.248529435401541
"14349","AT4G12050",-0.0440210392205994
"14350","AT4G12060",-0.523227715272271
"14351","AT4G12070",0.278188575351542
"14352","AT4G12080",0.207364285767618
"14353","AT4G12090",-1.13804639089565
"14354","AT4G12100",-0.0708280414795653
"14355","AT4G12110",0.0663720847979795
"14356","AT4G12120",-0.129081686723194
"14357","AT4G12130",0.766247359609761
"14358","AT4G12230",-0.00745081134215576
"14359","AT4G12240",-0.558500908600755
"14360","AT4G12250",0.261645199049199
"14361","AT4G12270",-2.57856810550633
"14362","AT4G12290",0.660359254580356
"14363","AT4G12300",0.753591198236853
"14364","AT4G12310",-0.435390152956389
"14365","AT4G12320",-0.838395989685156
"14366","AT4G12330",1.66266761175795
"14367","AT4G12340",-0.0180566703147535
"14368","AT4G12350",2.97681571065116
"14369","AT4G12370",0.955812589608166
"14370","AT4G12382",-1.10147844850526
"14371","AT4G12390",-1.14321601759153
"14372","AT4G12400",0.397628059393376
"14373","AT4G12410",2.57617019468049
"14374","AT4G12420",-0.48792042553203
"14375","AT4G12430",1.47408518474405
"14376","AT4G12440",0.370971842204991
"14377","AT4G12450",-0.297873522406888
"14378","AT4G12460",0.709252774682149
"14379","AT4G12470",-3.08576284655787
"14380","AT4G12480",-6.07646634581364
"14381","AT4G12490",-3.5577771521004
"14382","AT4G12495",0.952710141632533
"14383","AT4G12510",-1.4784353597703
"14384","AT4G12520",-1.06714448695591
"14385","AT4G12540",-0.453537994839489
"14386","AT4G12543",-0.12001381508004
"14387","AT4G12545",-2.20861460576446
"14388","AT4G12550",-0.568570743362348
"14389","AT4G12560",0.29352907398279
"14390","AT4G12570",0.308756266504361
"14391","AT4G12580",5.34372241924982
"14392","AT4G12590",0.3345859170982
"14393","AT4G12600",-1.12313351312281
"14394","AT4G12610",-0.00837722095462503
"14395","AT4G12620",-0.556078929021483
"14396","AT4G12640",-0.0309699184691485
"14397","AT4G12650",-0.15775452974929
"14398","AT4G12670",-0.0212549195587388
"14399","AT4G12680",0.663228777701889
"14400","AT4G12690",-0.305591888462259
"14401","AT4G12700",0.475322503073732
"14402","AT4G12710",0.0914420082258627
"14403","AT4G12720",-0.586066614621593
"14404","AT4G12730",-0.685888455933868
"14405","AT4G12735",-0.420604692276066
"14406","AT4G12740",-0.354496508323607
"14407","AT4G12750",-0.498516724064652
"14408","AT4G12760",-0.121305083717059
"14409","AT4G12770",0.11678965701259
"14410","AT4G12780",0.0105419909896192
"14411","AT4G12790",-0.162162692373351
"14412","AT4G12800",0.277486213186546
"14413","AT4G12830",-0.589238645951109
"14414","AT4G12840",-0.179238975617711
"14415","AT4G12850",-0.137121414095254
"14416","AT4G12870",-2.82655439012336
"14417","AT4G12880",-0.0287324679180476
"14418","AT4G12890",-0.101429098816213
"14419","AT4G12900",0.208980279422127
"14420","AT4G12910",-0.620169341448421
"14421","AT4G12970",-0.243491822809517
"14422","AT4G12980",-0.422233418915149
"14423","AT4G12990",0.0482183981389687
"14424","AT4G13000",0.50236837777631
"14425","AT4G13010",0.495313831623042
"14426","AT4G13020",0.193357189087166
"14427","AT4G13030",1.18379153580499
"14428","AT4G13040",-0.0899646628888793
"14429","AT4G13050",-0.539168342764091
"14430","AT4G13070",-0.649162653167276
"14431","AT4G13100",0.137276866183608
"14432","AT4G13110",0.643366689388963
"14433","AT4G13130",-0.322832420490225
"14434","AT4G13150",0.103165803768485
"14435","AT4G13160",0.672445590407426
"14436","AT4G13170",-0.973378777287255
"14437","AT4G13180",0.165293869497531
"14438","AT4G13190",2.19828967003469
"14439","AT4G13195",0.440555286634708
"14440","AT4G13200",-0.0927623312322865
"14441","AT4G13210",-0.200177587174806
"14442","AT4G13220",-0.277783655342619
"14443","AT4G13235",-1.22587683393409
"14444","AT4G13250",0.54039919435612
"14445","AT4G13260",0.0174509033211949
"14446","AT4G13270",0.481152761135237
"14447","AT4G13280",3.45285514008574
"14448","AT4G13290",3.04862442670571
"14449","AT4G13300",-1.88997098292555
"14450","AT4G13310",-0.955316482711956
"14451","AT4G13330",-0.729970144987692
"14452","AT4G13340",-0.503125751444916
"14453","AT4G13345",0.0514127323441018
"14454","AT4G13350",-0.0963021079382968
"14455","AT4G13360",0.449336780692977
"14456","AT4G13370",-0.265456197787439
"14457","AT4G13390",-1.10127229006861
"14458","AT4G13395",-0.80107800619972
"14459","AT4G13400",-0.499980866537378
"14460","AT4G13410",-1.4789367922692
"14461","AT4G13420",0.124812500489059
"14462","AT4G13430",-0.275853486557281
"14463","AT4G13440",-0.530681116222215
"14464","AT4G13450",1.22872504987347
"14465","AT4G13460",0.400069245261565
"14466","AT4G13500",-0.277124257127677
"14467","AT4G13510",-0.372340547695027
"14468","AT4G13520",-0.0126228951313867
"14469","AT4G13530",0.731199751640994
"14470","AT4G13540",1.24841208592467
"14471","AT4G13550",0.483902344953125
"14472","AT4G13560",0.213714806191391
"14473","AT4G13570",-0.00167681826319068
"14474","AT4G13572",-0.0335337364653702
"14475","AT4G13575",-0.26228264746694
"14476","AT4G13577",0.926012483918376
"14477","AT4G13580",-0.257971864480753
"14478","AT4G13590",0.141974239578254
"14479","AT4G13600",-0.797238603733053
"14480","AT4G13615",0.115882400604761
"14481","AT4G13620",0.253353694798871
"14482","AT4G13630",-0.00296295342385456
"14483","AT4G13640",0.0933081129355498
"14484","AT4G13650",-0.564877792358819
"14485","AT4G13660",0.64264627955172
"14486","AT4G13670",0.153742163552831
"14487","AT4G13680",0.95626517616668
"14488","AT4G13690",-1.16885387032367
"14489","AT4G13710",-1.06345360053673
"14490","AT4G13720",-0.615232224189825
"14491","AT4G13730",0.144766106226741
"14492","AT4G13750",-0.653254205539775
"14493","AT4G13770",-0.235374998591429
"14494","AT4G13780",-0.354296961339655
"14495","AT4G13790",0.916806351656075
"14496","AT4G13800",1.78944282091716
"14497","AT4G13810",1.07758567926791
"14498","AT4G13820",-0.389593403271365
"14499","AT4G13830",0.821162603289253
"14500","AT4G13840",-0.0798368990654173
"14501","AT4G13850",-0.539521289269801
"14502","AT4G13860",-0.243246505087475
"14503","AT4G13870",-0.554511627933261
"14504","AT4G13880",-0.399685526880006
"14505","AT4G13885",0.128624591425401
"14506","AT4G13890",1.47079822046925
"14507","AT4G13920",0.741304559635862
"14508","AT4G13930",-0.318256315358763
"14509","AT4G13940",-0.390358757988553
"14510","AT4G13950",0.0321336564188683
"14511","AT4G13970",-0.0855721543422183
"14512","AT4G13980",0.209454606660971
"14513","AT4G13990",0.272522459655633
"14514","AT4G13992",0.251222638887881
"14515","AT4G14000",-0.0871840032458767
"14516","AT4G14020",1.89389223402849
"14517","AT4G14030",0.209745095084726
"14518","AT4G14040",0.450887768565964
"14519","AT4G14050",-0.869489243211889
"14520","AT4G14060",0.468919504853665
"14521","AT4G14070",0.250016980689675
"14522","AT4G14100",0.185652697048372
"14523","AT4G14090",1.93737456647515
"14524","AT4G14096",-0.142326511688216
"14525","AT4G14103",-1.18974822909616
"14526","AT4G14104",-0.66212604088514
"14527","AT4G14110",-0.298302209688524
"14528","AT4G14120",-0.26749001858974
"14529","AT4G14130",0.973659288957252
"14530","AT4G14140",-1.35543838226119
"14531","AT4G14145",0.125746949777775
"14532","AT4G14147",0.42438599469404
"14533","AT4G14150",-0.182302722684554
"14534","AT4G14160",0.140624049666732
"14535","AT4G14165",-0.225579126544963
"14536","AT4G14170",-0.632291406449703
"14537","AT4G14180",0.698762565052502
"14538","AT4G14190",-0.101022187041965
"14539","AT4G14200",-0.168173035626437
"14540","AT4G14210",-0.182370122755397
"14541","AT4G14220",0.0587299835909187
"14542","AT4G14230",0.164500404087929
"14543","AT4G14240",-0.133410092833996
"14544","AT4G14270",2.3926879955893
"14545","AT4G14280",-0.197086176978123
"14546","AT4G14290",-0.106951398706208
"14547","AT4G14300",-0.12192660005388
"14548","AT4G14305",0.952525111082455
"14549","AT4G14310",-0.239571978310975
"14550","AT4G14320",-0.676613756508515
"14551","AT4G14330",-0.154109280148189
"14552","AT4G14340",0.396360911971506
"14553","AT4G14342",-0.460070849012096
"14554","AT4G14350",0.00327715256024432
"14555","AT4G14360",-0.254279102248807
"14556","AT4G14365",-2.048621848408
"14557","AT4G14368",-0.425530758933029
"14558","AT4G14370",-0.629921582162406
"14559","AT4G14380",0.709767253846316
"14560","AT4G14385",-0.0699693168836959
"14561","AT4G14390",-0.600718315324375
"14562","AT4G14400",-1.42619746739126
"14563","AT4G14410",-0.207030771290426
"14564","AT4G14420",-0.230819409682601
"14565","AT4G14430",0.401994603035661
"14566","AT4G14440",0.894565299569747
"14567","AT4G14450",-1.70784236761972
"14568","AT4G14455",-0.0362018749444652
"14569","AT4G14465",-0.60642871287211
"14570","AT4G14480",-0.715015356681785
"14571","AT4G14490",0.28981463343875
"14572","AT4G14500",0.504693147577954
"14573","AT4G14510",-0.324508497069049
"14574","AT4G14520",-0.0388021965299335
"14575","AT4G14540",-0.232992251022099
"14576","AT4G14550",-0.117771295775254
"14577","AT4G14560",-0.550148922836525
"14578","AT4G14570",0.126250192897162
"14579","AT4G14580",0.0264714938111582
"14580","AT4G14590",-0.0748213866529403
"14581","AT4G14600",-0.0511131790780429
"14582","AT4G14605",0.17716591033913
"14583","AT4G14615",0.435916663322813
"14584","AT4G14620",1.35007091955935
"14585","AT4G14630",-1.20133384215136
"14586","AT4G14640",-1.60857928459008
"14587","AT4G14650",-0.616604326002565
"14588","AT4G14660",-0.759830894205278
"14589","AT4G14680",-0.907206353280509
"14590","AT4G14690",0.0601457655361431
"14591","AT4G14695",-0.989150014451384
"14592","AT4G14700",0.157963432364206
"14593","AT4G14710",0.22107263788794
"14594","AT4G14713",-0.376144614299868
"14595","AT4G14716",0.634603717339483
"14596","AT4G14720",0.265354140887552
"14597","AT4G14723",-0.6158012649415
"14598","AT4G14740",0.440891960803714
"14599","AT4G14746",0.233107319843385
"14600","AT4G14750",-0.728216152520061
"14601","AT4G14760",0.724305383176497
"14602","AT4G14770",0.218502057517693
"14603","AT4G14780",-1.17632944022674
"14604","AT4G14790",-0.641730243286139
"14605","AT4G14800",0.0779947816252621
"14606","AT4G14805",2.73103068873294
"14607","AT4G14820",-0.233820433317985
"14608","AT4G14830",-0.247232131194828
"14609","AT4G14840",0.361265649466012
"14610","AT4G14850",-0.480751076791361
"14611","AT4G14860",-1.4076346853667
"14612","AT4G14870",-0.0474394037221726
"14613","AT4G14880",0.47848240888481
"14614","AT4G14900",0.0469504044095967
"14615","AT4G14890",-0.374150119964808
"14616","AT4G14905",-0.241113951046551
"14617","AT4G14910",0.196235854547776
"14618","AT4G14920",0.127716007285554
"14619","AT4G14930",0.829986357623768
"14620","AT4G14940",-0.489317409528179
"14621","AT4G14950",-0.00274105834592708
"14622","AT4G14960",-0.10690713954961
"14623","AT4G14965",-0.146247954314662
"14624","AT4G14970",-0.183883464317623
"14625","AT4G14980",-0.731212436914404
"14626","AT4G14990",0.705039305124209
"14627","AT4G15000",-0.846141427246657
"14628","AT4G15010",0.0325762544191073
"14629","AT4G15020",-0.2325770108686
"14630","AT4G15030",-0.0895749265415076
"14631","AT4G15070",-1.04763514409276
"14632","AT4G15080",-0.178702456214655
"14633","AT4G15090",-0.200612489501885
"14634","AT4G15093",0.469806734376484
"14635","AT4G15100",-1.57704692122049
"14636","AT4G15110",0.122842965383039
"14637","AT4G15120",2.87127860677955
"14638","AT4G15130",0.347583434636189
"14639","AT4G15140",0.257755706701521
"14640","AT4G15150",0.0246129974572995
"14641","AT4G15160",-1.25544075113857
"14642","AT4G15165",0.0758371565846493
"14643","AT4G15180",-0.0496445651772691
"14644","AT4G15210",0.945100079153444
"14645","AT4G15215",-0.939384963723001
"14646","AT4G15230",0.0153681897928713
"14647","AT4G15233",-2.66664658017185
"14648","AT4G15236",-0.376147990653313
"14649","AT4G15240",-0.0331979398816842
"14650","AT4G15248",2.55011197997339
"14651","AT4G15260",0.060432726684402
"14652","AT4G15270",-3.64974476189234
"14653","AT4G15280",-2.25242430243314
"14654","AT4G15290",-2.84232551821406
"14655","AT4G15300",-3.87563536271447
"14656","AT4G15320",-3.86935501298039
"14657","AT4G15330",-0.482748367452226
"14658","AT4G15340",-0.458022774555111
"14659","AT4G15370",-1.5680778035002
"14660","AT4G15380",-0.407829986235404
"14661","AT4G15390",-1.91039453987149
"14662","AT4G15393",-2.64877082805845
"14663","AT4G15396",-0.137424494918233
"14664","AT4G15400",-0.872943803249113
"14665","AT4G15410",-0.225077271095205
"14666","AT4G15415",-0.104326008619191
"14667","AT4G15417",-0.411868752572362
"14668","AT4G15420",0.19331574463258
